Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Units won,Net units won
Bahrain,Charles Leclerc,Odds to Win,1,0.16666666666666666,0.1883636853025918,0.13018211181555084,1,6.0,5.0
Bahrain,Charles Leclerc,Odds to Finish Top Three,1,0.5121951219512195,0.5709339754743981,0.11468061878334868,1,1.9523809523809523,0.9523809523809523
Bahrain,Charles Leclerc,Odds to Finish Top Six,1,0.7297297297297297,0.7853059559505617,0.07616001371002912,1,1.3703703703703705,0.37037037037037046
Bahrain,Charles Leclerc,Odds to Finish Top Ten,1,0.8148148148148148,0.8545360082506791,0.04874873739856067,1,1.2272727272727273,0.2272727272727273
Bahrain,Carlos Sainz,Odds to Win,2,0.10526315789473684,0.1903617181848752,0.8084363227563147,0,0.0,-1.0
Bahrain,Carlos Sainz,Odds to Finish Top Three,2,0.38461538461538464,0.5737070448368976,0.4916383165759337,1,2.5999999999999996,1.5999999999999996
Bahrain,Carlos Sainz,Odds to Finish Top Six,2,0.7142857142857143,0.782167293556296,0.09503421097881426,1,1.4,0.3999999999999999
Bahrain,Carlos Sainz,Odds to Finish Top Ten,2,0.7916666666666666,0.8597922310747433,0.08605334451546542,1,1.2631578947368423,0.26315789473684226
Bahrain,Sergio Perez,Odds to Win,18,0.043478260869565216,0.1360124326916835,2.1282859519087207,0,0.0,-1.0
Bahrain,Sergio Perez,Odds to Finish Top Three,18,0.36363636363636365,0.42919231120325574,0.1802788558089532,0,0.0,-1.0
Bahrain,Sergio Perez,Odds to Finish Top Ten,18,0.8148148148148148,0.8403056788126118,0.03128424217911441,0,0.0,-1.0
Bahrain,Pierre Gasly,Odds to Finish Top Three,\N,0.058823529411764705,0.059159955641321,0.005719245902457093,0,0.0,-1.0
Bahrain,Fernando Alonso,Odds to Win,9,0.0196078431372549,0.0388415667856237,0.9809199060668086,0,0.0,-1.0
Bahrain,Fernando Alonso,Odds to Finish Top Three,9,0.05263157894736842,0.15065199151156772,1.862387838719787,0,0.0,-1.0
Bahrain,Fernando Alonso,Odds to Finish Top Six,9,0.2702702702702703,0.4177467664340272,0.5456630358059005,0,0.0,-1.0
Bahrain,Fernando Alonso,Odds to Finish Top Ten,9,0.6,0.6347878261403029,0.05797971023383819,1,1.6666666666666667,0.6666666666666667
Bahrain,Esteban Ocon,Odds to Finish Top Three,7,0.0196078431372549,0.0468401448892343,1.3888473893509494,0,0.0,-1.0
Bahrain,Kevin Magnussen,Odds to Finish Top Six,5,0.07142857142857142,0.10285824171388053,0.4400153839943275,1,14.0,13.0
Bahrain,Kevin Magnussen,Odds to Finish Top Ten,5,0.3125,0.3889093836229076,0.2445100275933043,1,3.2,2.2
Bahrain,Valtteri Bottas,Odds to Finish Top Three,6,0.009900990099009901,0.1408203883779665,13.222859226174617,0,0.0,-1.0
Bahrain,Valtteri Bottas,Odds to Finish Top Six,6,0.058823529411764705,0.3234977809688814,4.499462276470983,1,17.0,16.0
Bahrain,Valtteri Bottas,Odds to Finish Top Ten,6,0.2857142857142857,0.5583477522767787,0.9542171329687255,1,3.5,2.5
Bahrain,Alexander Albon,Odds to Finish Top Three,13,0.013157894736842105,0.0238591241751615,0.813293437312274,0,0.0,-1.0
Bahrain,Alexander Albon,Odds to Finish Top Six,13,0.05263157894736842,0.1435905406546173,1.7282202724377287,0,0.0,-1.0
Bahrain,Alexander Albon,Odds to Finish Top Ten,13,0.3125,0.34175925389507067,0.09362961246422619,0,0.0,-1.0
Bahrain,Nicholas Latifi,Odds to Finish Top Six,16,0.014084507042253521,0.04668559568159742,2.3146772933934168,0,0.0,-1.0
Bahrain,Nicholas Latifi,Odds to Finish Top Ten,16,0.13333333333333333,0.2711852139568036,1.0338891046760272,0,0.0,-1.0
Bahrain,Zhou Guanyu,Odds to Finish Top Three,10,0.009900990099009901,0.01161851120149302,0.17346963135079507,0,0.0,-1.0
Bahrain,Zhou Guanyu,Odds to Finish Top Six,10,0.014084507042253521,0.06729371229400592,3.7778535728744203,0,0.0,-1.0
Bahrain,Zhou Guanyu,Odds to Finish Top Ten,10,0.16666666666666666,0.2955104613309077,0.7730627679854463,1,6.0,5.0
Italian,Charles Leclerc,Odds to Win,2,0.13333333333333333,0.1409659040978801,0.057244280734100705,0,0.0,-1.0
Italian,Charles Leclerc,Odds to Finish Top Six,2,0.8461538461538461,0.8850560300160489,0.045975308200785214,1,1.1818181818181819,0.18181818181818188
Italian,Charles Leclerc,Odds to Finish Top Ten,2,0.8571428571428571,0.9335488646584641,0.08914034210154154,1,1.1666666666666667,0.16666666666666674
Italian,George Russell,Odds to Win,3,0.08333333333333333,0.0875648226330474,0.05077787159656899,0,0.0,-1.0
Italian,George Russell,Odds to Finish Top Ten,3,0.8666666666666667,0.9462073668975309,0.09177773103561249,1,1.1538461538461537,0.15384615384615374
Italian,Lando Norris,Odds to Win,7,0.006622516556291391,0.0566955865734732,7.561033572594454,0,0.0,-1.0
Italian,Lando Norris,Odds to Finish Top Three,7,0.05263157894736842,0.26285079936243017,3.994165187886173,0,0.0,-1.0
Italian,Lando Norris,Odds to Finish Top Six,7,0.5,0.5917389341128692,0.1834778682257383,0,0.0,-1.0
Italian,Daniel Ricciardo,Odds to Win,\N,0.0033222591362126247,0.0136460578283793,3.1074634063421698,0,0.0,-1.0
Italian,Daniel Ricciardo,Odds to Finish Top Three,\N,0.015151515151515152,0.1194070537345475,6.880865546480135,0,0.0,-1.0
Italian,Daniel Ricciardo,Odds to Finish Top Six,\N,0.10526315789473684,0.40736431197911027,2.8699609638015477,0,0.0,-1.0
Italian,Daniel Ricciardo,Odds to Finish Top Ten,\N,0.4,0.653381426150426,0.6334535653760651,0,0.0,-1.0
Italian,Valtteri Bottas,Odds to Finish Top Six,13,0.047619047619047616,0.054292619162847514,0.14014500241979788,0,0.0,-1.0
Italian,Sebastian Vettel,Odds to Finish Top Three,\N,0.007633587786259542,0.013859887198823601,0.8156452230458919,0,0.0,-1.0
Italian,Sebastian Vettel,Odds to Finish Top Six,\N,0.07692307692307693,0.13097274541196768,0.7026456903555798,0,0.0,-1.0
Italian,Pierre Gasly,Odds to Win,8,0.001996007984031936,0.0060662584646675,2.0391954907984178,0,0.0,-1.0
Italian,Pierre Gasly,Odds to Finish Top Three,8,0.009900990099009901,0.061040884066617895,5.165129290728407,0,0.0,-1.0
Italian,Pierre Gasly,Odds to Finish Top Six,8,0.07692307692307693,0.2372543981672677,2.08430717617448,0,0.0,-1.0
Italian,Pierre Gasly,Odds to Finish Top Ten,8,0.37735849056603776,0.4418524944202801,0.1709091102137421,1,2.65,1.65
Italian,Nicholas Latifi,Odds to Finish Top Three,15,0.0033222591362126247,0.0082062813448977,1.4700906848142075,0,0.0,-1.0
Italian,Nicholas Latifi,Odds to Finish Top Six,15,0.009900990099009901,0.060962352748445296,5.157197627592975,0,0.0,-1.0
Italian,Nicholas Latifi,Odds to Finish Top Ten,15,0.05263157894736842,0.2206625444241271,3.1925883440584153,0,0.0,-1.0
Italian,Zhou Guanyu,Odds to Finish Top Three,10,0.00398406374501992,0.014302653639898159,2.589966063614438,0,0.0,-1.0
Italian,Zhou Guanyu,Odds to Finish Top Six,10,0.038461538461538464,0.07839572611253436,1.038288878925893,0,0.0,-1.0
Italian,Zhou Guanyu,Odds to Finish Top Ten,10,0.19047619047619047,0.29118478537166426,0.5287201232012375,1,5.25,4.25
Dutch,Max Verstappen,Odds to Finish Top Three,1,0.8,0.9430034769582368,0.17875434619779607,1,1.25,0.25
Dutch,Max Verstappen,Odds to Finish Top Six,1,0.875,0.9808857461622484,0.1210122813282839,1,1.1428571428571428,0.1428571428571428
Dutch,Max Verstappen,Odds to Finish Top Ten,1,0.8888888888888888,0.9844280461231899,0.10748155188858877,1,1.125,0.125
Dutch,Charles Leclerc,Odds to Finish Top Six,3,0.8181818181818182,0.8723294817630862,0.06618047771043867,1,1.222222222222222,0.2222222222222221
Dutch,Charles Leclerc,Odds to Finish Top Ten,3,0.8461538461538461,0.9254272282188549,0.09368672425864677,1,1.1818181818181819,0.18181818181818188
Dutch,Carlos Sainz,Odds to Win,8,0.1,0.1261248094458526,0.26124809445852604,0,0.0,-1.0
Dutch,Carlos Sainz,Odds to Finish Top Three,8,0.5121951219512195,0.5799051396868418,0.13219574891240526,0,0.0,-1.0
Dutch,Carlos Sainz,Odds to Finish Top Six,8,0.8181818181818182,0.8962566675779291,0.09542481592857999,0,0.0,-1.0
Dutch,Carlos Sainz,Odds to Finish Top Ten,8,0.8461538461538461,0.951758780447683,0.12480583143817081,1,1.1818181818181819,0.18181818181818188
Dutch,Lewis Hamilton,Odds to Win,4,0.07692307692307693,0.0792492359811112,0.030240067754445432,0,0.0,-1.0
Dutch,Lewis Hamilton,Odds to Finish Top Ten,4,0.8461538461538461,0.9203276288294684,0.08765992498028075,1,1.1818181818181819,0.18181818181818188
Dutch,Sergio Perez,Odds to Finish Top Three,5,0.5121951219512195,0.5937713679188673,0.159267908793979,0,0.0,-1.0
Dutch,Sergio Perez,Odds to Finish Top Six,5,0.8181818181818182,0.8719551048413003,0.06572290591714469,1,1.222222222222222,0.2222222222222221
Dutch,Sergio Perez,Odds to Finish Top Ten,5,0.8461538461538461,0.9438229429236583,0.11542711436432351,1,1.1818181818181819,0.18181818181818188
Dutch,George Russell,Odds to Finish Top Ten,2,0.8461538461538461,0.9073591347855834,0.07233352292841677,1,1.1818181818181819,0.18181818181818188
Dutch,Lando Norris,Odds to Win,7,0.006622516556291391,0.012762121048629,0.927080278342979,0,0.0,-1.0
Dutch,Lando Norris,Odds to Finish Top Three,7,0.05263157894736842,0.1385919572270819,1.6332471873145562,0,0.0,-1.0
Dutch,Esteban Ocon,Odds to Finish Top Three,9,0.024390243902439025,0.028138145575621998,0.1536639686005019,0,0.0,-1.0
Dutch,Pierre Gasly,Odds to Finish Top Three,11,0.012345679012345678,0.0178697229472428,0.44744755872666686,0,0.0,-1.0
Dutch,Pierre Gasly,Odds to Finish Top Six,11,0.11764705882352941,0.1363245788787687,0.15875892046953388,0,0.0,-1.0
Dutch,Yuki Tsunoda,Odds to Finish Top Three,\N,0.004975124378109453,0.0095888436290287,0.9273575694347689,0,0.0,-1.0
Dutch,Yuki Tsunoda,Odds to Finish Top Six,\N,0.027777777777777776,0.1063187094510222,2.8274735402367996,0,0.0,-1.0
Dutch,Yuki Tsunoda,Odds to Finish Top Ten,\N,0.23255813953488372,0.2805485631597966,0.20635882158712526,0,0.0,-1.0
Dutch,Alexander Albon,Odds to Finish Top Six,12,0.027777777777777776,0.05069841810230026,0.8251430516828095,0,0.0,-1.0
Dutch,Nicholas Latifi,Odds to Finish Top Six,18,0.009900990099009901,0.020403895979916813,1.0607934939715982,0,0.0,-1.0
Dutch,Nicholas Latifi,Odds to Finish Top Ten,18,0.058823529411764705,0.16231296788215943,1.7593204539967102,0,0.0,-1.0
Dutch,Mick Schumacher,Odds to Win,13,0.00011109876680368848,0.0002802310899924,1.5223600410215923,0,0.0,-1.0
Dutch,Mick Schumacher,Odds to Finish Top Six,13,0.034482758620689655,0.1127016960579705,2.2683491856811444,0,0.0,-1.0
Dutch,Mick Schumacher,Odds to Finish Top Ten,13,0.23255813953488372,0.2741505641578974,0.17884742587895874,0,0.0,-1.0
Dutch,Zhou Guanyu,Odds to Finish Top Six,16,0.027777777777777776,0.04455789562656893,0.6040842425564816,0,0.0,-1.0
Dutch,Zhou Guanyu,Odds to Finish Top Ten,16,0.23255813953488372,0.24928981653833482,0.07194621111483968,0,0.0,-1.0
Japanese,Max Verstappen,Odds to Finish Top Three,1,0.8,0.9550212628339478,0.1937765785424348,1,1.25,0.25
Japanese,Max Verstappen,Odds to Finish Top Six,1,0.8571428571428571,0.9816985520236345,0.14531497736090704,1,1.1666666666666667,0.16666666666666674
Japanese,Max Verstappen,Odds to Finish Top Ten,1,0.875,0.9838941956429487,0.12445050930622714,1,1.1428571428571428,0.1428571428571428
Japanese,Charles Leclerc,Odds to Finish Top Six,3,0.8571428571428571,0.872154391409485,0.017513456644399295,1,1.1666666666666667,0.16666666666666674
Japanese,Charles Leclerc,Odds to Finish Top Ten,3,0.875,0.9283560887698404,0.06097838716553183,1,1.1428571428571428,0.1428571428571428
Japanese,Sergio Perez,Odds to Win,2,0.09090909090909091,0.1023814797730149,0.12619627750316376,0,0.0,-1.0
Japanese,Sergio Perez,Odds to Finish Top Three,2,0.5,0.6809051507927508,0.36181030158550165,1,2.0,1.0
Japanese,Sergio Perez,Odds to Finish Top Six,2,0.8461538461538461,0.8991636185368984,0.06264791281633442,1,1.1818181818181819,0.18181818181818188
Japanese,Sergio Perez,Odds to Finish Top Ten,2,0.8571428571428571,0.9479452678101721,0.10593614577853416,1,1.1666666666666667,0.16666666666666674
Japanese,Lewis Hamilton,Odds to Finish Top Ten,5,0.875,0.8800101805663075,0.005725920647208671,1,1.1428571428571428,0.1428571428571428
Japanese,Carlos Sainz,Odds to Win,\N,0.07692307692307693,0.0907388034915945,0.1796044453907284,0,0.0,-1.0
Japanese,Carlos Sainz,Odds to Finish Top Three,\N,0.47619047619047616,0.4997179577032514,0.04940771117682807,0,0.0,-1.0
Japanese,Carlos Sainz,Odds to Finish Top Six,\N,0.8181818181818182,0.8754368109041036,0.06997832443834873,0,0.0,-1.0
Japanese,Carlos Sainz,Odds to Finish Top Ten,\N,0.8333333333333334,0.9446508626657938,0.1335810351989526,0,0.0,-1.0
Japanese,George Russell,Odds to Finish Top Ten,8,0.8461538461538461,0.8724315714250174,0.031055493502293308,1,1.1818181818181819,0.18181818181818188
Japanese,Lando Norris,Odds to Finish Top Three,10,0.06666666666666667,0.0691217259579064,0.03682588936859599,0,0.0,-1.0
Japanese,Fernando Alonso,Odds to Win,7,0.006622516556291391,0.0171845927497441,1.5948735052113587,0,0.0,-1.0
Japanese,Fernando Alonso,Odds to Finish Top Three,7,0.038461538461538464,0.0814942172658463,1.1188496489120037,0,0.0,-1.0
Japanese,Daniel Ricciardo,Odds to Finish Top Six,11,0.18181818181818182,0.2143205271990659,0.17876289959486247,0,0.0,-1.0
Japanese,Daniel Ricciardo,Odds to Finish Top Ten,11,0.45454545454545453,0.49739370300339425,0.09426614660746746,0,0.0,-1.0
Japanese,Esteban Ocon,Odds to Win,4,0.001996007984031936,0.0093199281095068,3.6692839828629067,0,0.0,-1.0
Japanese,Esteban Ocon,Odds to Finish Top Three,4,0.027777777777777776,0.0943982432881611,2.3983367583738,0,0.0,-1.0
Japanese,Esteban Ocon,Odds to Finish Top Six,4,0.2222222222222222,0.3853086337958682,0.7338888520814071,1,4.5,3.5
Japanese,Sebastian Vettel,Odds to Win,6,0.001996007984031936,0.0027062065388753,0.35580947597652535,0,0.0,-1.0
Japanese,Sebastian Vettel,Odds to Finish Top Three,6,0.015151515151515152,0.0247836807899876,0.6357229321391815,0,0.0,-1.0
Japanese,Sebastian Vettel,Odds to Finish Top Six,6,0.10526315789473684,0.1898689689460735,0.8037552049876984,1,9.5,8.5
Japanese,Valtteri Bottas,Odds to Finish Top Three,15,0.007633587786259542,0.011422034984010062,0.49628658290531824,0,0.0,-1.0
Japanese,Valtteri Bottas,Odds to Finish Top Six,15,0.06666666666666667,0.08126467812876226,0.21897017193143387,0,0.0,-1.0
Japanese,Valtteri Bottas,Odds to Finish Top Ten,15,0.3333333333333333,0.351240733150755,0.053722199452264974,0,0.0,-1.0
SaudiArabian,Charles Leclerc,Odds to Finish Top Six,2,0.8181818181818182,0.8430511897117923,0.030395898536634824,1,1.222222222222222,0.2222222222222221
SaudiArabian,Charles Leclerc,Odds to Finish Top Ten,2,0.8275862068965517,0.8929924901634078,0.07903259228078441,1,1.2083333333333333,0.20833333333333326
SaudiArabian,Max Verstappen,Odds to Finish Top Six,1,0.8181818181818182,0.8247097830948975,0.00797862378265246,1,1.222222222222222,0.2222222222222221
SaudiArabian,Max Verstappen,Odds to Finish Top Ten,1,0.8275862068965517,0.8716704166614785,0.0532684201326199,1,1.2083333333333333,0.20833333333333326
SaudiArabian,Carlos Sainz,Odds to Win,3,0.13333333333333333,0.208411272617057,0.5630845446279276,0,0.0,-1.0
SaudiArabian,Carlos Sainz,Odds to Finish Top Three,3,0.6,0.6113310701745069,0.018885116957511716,1,1.6666666666666667,0.6666666666666667
SaudiArabian,Carlos Sainz,Odds to Finish Top Six,3,0.7916666666666666,0.8419174501185677,0.0634746738339802,1,1.2631578947368423,0.26315789473684226
SaudiArabian,Carlos Sainz,Odds to Finish Top Ten,3,0.8,0.9063876340203431,0.1329845425254288,1,1.25,0.25
SaudiArabian,Sergio Perez,Odds to Win,4,0.05263157894736842,0.1181994808193806,1.2457901355682317,0,0.0,-1.0
SaudiArabian,Sergio Perez,Odds to Finish Top Three,4,0.3389830508474576,0.4396762075316248,0.29704481221829315,0,0.0,-1.0
SaudiArabian,Sergio Perez,Odds to Finish Top Ten,4,0.8,0.8662645878549651,0.08283073481870629,1,1.25,0.25
SaudiArabian,Valtteri Bottas,Odds to Finish Top Three,\N,0.07692307692307693,0.11465327345748659,0.4904925549473256,0,0.0,-1.0
SaudiArabian,Pierre Gasly,Odds to Finish Top Three,8,0.043478260869565216,0.052574347609124,0.20920999500985205,0,0.0,-1.0
SaudiArabian,Lando Norris,Odds to Win,7,0.005847953216374269,0.0110661546093759,0.892312438203279,0,0.0,-1.0
SaudiArabian,Lando Norris,Odds to Finish Top Three,7,0.030303030303030304,0.1101303902156166,2.634302877115348,0,0.0,-1.0
SaudiArabian,Lando Norris,Odds to Finish Top Six,7,0.11764705882352941,0.3494510969075654,1.9703343237143058,0,0.0,-1.0
SaudiArabian,Lando Norris,Odds to Finish Top Ten,7,0.40816326530612246,0.5555502279380244,0.3610980584481598,1,2.4499999999999997,1.4499999999999997
SaudiArabian,Alexander Albon,Odds to Finish Top Six,14,0.0196078431372549,0.029904328500796468,0.5251207535406199,0,0.0,-1.0
SaudiArabian,Alexander Albon,Odds to Finish Top Ten,14,0.13333333333333333,0.13732287409516047,0.029921555713703585,0,0.0,-1.0
SaudiArabian,Nicholas Latifi,Odds to Finish Top Six,\N,0.0196078431372549,0.01997980316837749,0.01896996158725206,0,0.0,-1.0
SaudiArabian,Nicholas Latifi,Odds to Finish Top Ten,\N,0.058823529411764705,0.1484159388705962,1.5230709608001356,0,0.0,-1.0
SaudiArabian,Daniel Ricciardo,Odds to Finish Top Six,\N,0.09090909090909091,0.14870132836958672,0.6357146120654538,0,0.0,-1.0
SaudiArabian,Daniel Ricciardo,Odds to Finish Top Ten,\N,0.2857142857142857,0.3918421710039325,0.37144759851376374,0,0.0,-1.0
Monaco,Charles Leclerc,Odds to Finish Top Six,4,0.8333333333333334,0.8450680540143608,0.01408166481723283,1,1.2,0.19999999999999996
Monaco,Charles Leclerc,Odds to Finish Top Ten,4,0.8571428571428571,0.9010314250518305,0.05120332922713566,1,1.1666666666666667,0.16666666666666674
Monaco,Max Verstappen,Odds to Finish Top Six,3,0.8181818181818182,0.8393667229063123,0.025892661329937283,1,1.222222222222222,0.2222222222222221
Monaco,Max Verstappen,Odds to Finish Top Ten,3,0.8571428571428571,0.8789675199335902,0.025462106589188682,1,1.1666666666666667,0.16666666666666674
Monaco,Carlos Sainz,Odds to Win,2,0.047619047619047616,0.193743758219172,3.068618922602612,0,0.0,-1.0
Monaco,Carlos Sainz,Odds to Finish Top Three,2,0.45454545454545453,0.606519096747116,0.3343420128436554,1,2.2,1.2000000000000002
Monaco,Carlos Sainz,Odds to Finish Top Six,2,0.75,0.8520367199359188,0.13604895991455845,1,1.3333333333333333,0.33333333333333326
Monaco,Carlos Sainz,Odds to Finish Top Ten,2,0.8181818181818182,0.9205478087849465,0.1251139885149346,1,1.222222222222222,0.2222222222222221
Monaco,Sergio Perez,Odds to Win,1,0.038461538461538464,0.1693882008235887,3.404093221413306,1,26.0,25.0
Monaco,Sergio Perez,Odds to Finish Top Three,1,0.37735849056603776,0.5682868020646392,0.5059600254712939,1,2.65,1.65
Monaco,Sergio Perez,Odds to Finish Top Six,1,0.75,0.8188969949588624,0.09186265994514975,1,1.3333333333333333,0.33333333333333326
Monaco,Sergio Perez,Odds to Finish Top Ten,1,0.8181818181818182,0.9260539861392929,0.1318437608369134,1,1.222222222222222,0.2222222222222221
Monaco,Lando Norris,Odds to Win,6,0.004975124378109453,0.0427027262264602,7.583247971518501,0,0.0,-1.0
Monaco,Lando Norris,Odds to Finish Top Three,6,0.09090909090909091,0.2093615574609945,1.3029771320709393,0,0.0,-1.0
Monaco,Lando Norris,Odds to Finish Top Six,6,0.40816326530612246,0.47985531936456205,0.17564553244317693,1,2.4499999999999997,1.4499999999999997
Monaco,Lando Norris,Odds to Finish Top Ten,6,0.6666666666666666,0.6736038114699286,0.010405717204893028,1,1.5,0.5
Monaco,Fernando Alonso,Odds to Win,7,0.00398406374501992,0.0248564211840369,5.238961717193262,0,0.0,-1.0
Monaco,Fernando Alonso,Odds to Finish Top Three,7,0.058823529411764705,0.0883658410096678,0.5022192971643524,0,0.0,-1.0
Monaco,Fernando Alonso,Odds to Finish Top Six,7,0.26666666666666666,0.3017010715859908,0.13137901844746547,0,0.0,-1.0
Monaco,Yuki Tsunoda,Odds to Finish Top Six,17,0.06666666666666667,0.07825771167833409,0.1738656751750114,0,0.0,-1.0
Monaco,Sebastian Vettel,Odds to Win,10,0.0012484394506866417,0.0040634700585275,2.2548395168805277,0,0.0,-1.0
Monaco,Sebastian Vettel,Odds to Finish Top Three,10,0.004975124378109453,0.028697709706803798,4.768239651067564,0,0.0,-1.0
Monaco,Sebastian Vettel,Odds to Finish Top Six,10,0.043478260869565216,0.1584883844157203,2.645232841561567,0,0.0,-1.0
Monaco,Sebastian Vettel,Odds to Finish Top Ten,10,0.273972602739726,0.3389936111372168,0.2373266806508414,1,3.6500000000000004,2.6500000000000004
Monaco,Alexander Albon,Odds to Finish Top Six,\N,0.015151515151515152,0.03921933407355449,1.5884760488545964,0,0.0,-1.0
Monaco,Nicholas Latifi,Odds to Finish Top Six,15,0.006622516556291391,0.018461740478046065,1.7877228121849558,0,0.0,-1.0
Monaco,Nicholas Latifi,Odds to Finish Top Ten,15,0.05263157894736842,0.15799676089705697,2.0019384570440826,0,0.0,-1.0
AbuDhabi,Max Verstappen,Odds to Win,1,0.46511627906976744,0.6035220654206729,0.29757244065444666,1,2.15,1.15
AbuDhabi,Max Verstappen,Odds to Finish Top Three,1,0.7674418604651163,0.966604246277907,0.2595146239378787,1,1.303030303030303,0.303030303030303
AbuDhabi,Max Verstappen,Odds to Finish Top Six,1,0.875,0.9825124514805929,0.12287137312067764,1,1.1428571428571428,0.1428571428571428
AbuDhabi,Max Verstappen,Odds to Finish Top Ten,1,0.8888888888888888,0.9838331758683084,0.10681232285184694,1,1.125,0.125
AbuDhabi,Lewis Hamilton,Odds to Finish Top Ten,18,0.8888888888888888,0.9048108535339509,0.01791221022569478,0,0.0,-1.0
AbuDhabi,Charles Leclerc,Odds to Finish Top Three,2,0.425531914893617,0.4260940843493365,0.0013210982209408417,1,2.35,1.35
AbuDhabi,Charles Leclerc,Odds to Finish Top Ten,2,0.875,0.9074471039979072,0.037082404569036775,1,1.1428571428571428,0.1428571428571428
AbuDhabi,Sergio Perez,Odds to Win,3,0.06666666666666667,0.1607687268079362,1.411530902119043,0,0.0,-1.0
AbuDhabi,Sergio Perez,Odds to Finish Top Three,3,0.4878048780487805,0.7768807735305749,0.5926055857376786,1,2.0500000000000003,1.0500000000000003
AbuDhabi,Sergio Perez,Odds to Finish Top Six,3,0.8461538461538461,0.9416544681125592,0.11286437140575178,1,1.1818181818181819,0.18181818181818188
AbuDhabi,Sergio Perez,Odds to Finish Top Ten,3,0.8666666666666667,0.9700483199742522,0.11928652304721399,1,1.1538461538461537,0.15384615384615374
AbuDhabi,Carlos Sainz,Odds to Finish Top Three,4,0.3508771929824561,0.3708850236105602,0.05702231729009655,0,0.0,-1.0
AbuDhabi,Carlos Sainz,Odds to Finish Top Ten,4,0.8666666666666667,0.9284249541296663,0.07125956245730714,1,1.1538461538461537,0.15384615384615374
AbuDhabi,Lando Norris,Odds to Win,6,0.00398406374501992,0.0071411608067336,0.7924313624901336,0,0.0,-1.0
AbuDhabi,Lando Norris,Odds to Finish Top Three,6,0.047619047619047616,0.09055781774709701,0.9017141726890372,0,0.0,-1.0
AbuDhabi,Esteban Ocon,Odds to Finish Top Three,7,0.024390243902439025,0.0381591751663578,0.5645261818206697,0,0.0,-1.0
AbuDhabi,Esteban Ocon,Odds to Finish Top Six,7,0.2222222222222222,0.2761563695640499,0.24270366303822444,0,0.0,-1.0
AbuDhabi,Sebastian Vettel,Odds to Finish Top Six,10,0.125,0.1642180784483833,0.31374462758706634,0,0.0,-1.0
AbuDhabi,Sebastian Vettel,Odds to Finish Top Ten,10,0.3508771929824561,0.370251375960222,0.05521642148663286,1,2.85,1.85
AbuDhabi,Daniel Ricciardo,Odds to Finish Top Six,9,0.10526315789473684,0.1326419595924811,0.26009861612857055,0,0.0,-1.0
AbuDhabi,Daniel Ricciardo,Odds to Finish Top Ten,9,0.35714285714285715,0.40552219283083524,0.1354621399263387,1,2.8,1.7999999999999998
AbuDhabi,Mick Schumacher,Odds to Finish Top Six,16,0.034482758620689655,0.0398659993652761,0.15611398159300682,0,0.0,-1.0
AbuDhabi,Nicholas Latifi,Odds to Finish Top Six,19,0.009900990099009901,0.01146033186466647,0.1574935183313133,0,0.0,-1.0
AbuDhabi,Nicholas Latifi,Odds to Finish Top Ten,19,0.058823529411764705,0.12733782853165998,1.1647430850382197,0,0.0,-1.0
Belgian,Lewis Hamilton,Odds to Finish Top Ten,\N,0.8571428571428571,0.8972314549819981,0.04677003081233111,0,0.0,-1.0
Belgian,George Russell,Odds to Finish Top Ten,4,0.8571428571428571,0.8931834073003324,0.042047308517054516,1,1.1666666666666667,0.16666666666666674
Belgian,Carlos Sainz,Odds to Win,3,0.08333333333333333,0.2138493675249916,1.5661924102998994,0,0.0,-1.0
Belgian,Carlos Sainz,Odds to Finish Top Three,3,0.47619047619047616,0.6765155061849824,0.42068256298846296,1,2.1,1.1
Belgian,Carlos Sainz,Odds to Finish Top Six,3,0.7674418604651163,0.9156856213606047,0.19316611268200012,1,1.303030303030303,0.303030303030303
Belgian,Carlos Sainz,Odds to Finish Top Ten,3,0.8181818181818182,0.9578619096384697,0.17072011178035185,1,1.222222222222222,0.2222222222222221
Belgian,Sergio Perez,Odds to Win,2,0.043478260869565216,0.1900383497876334,3.370882045115568,0,0.0,-1.0
Belgian,Sergio Perez,Odds to Finish Top Three,2,0.425531914893617,0.6962929163537122,0.6362883534312236,1,2.35,1.35
Belgian,Sergio Perez,Odds to Finish Top Six,2,0.782608695652174,0.9095838965064149,0.162246089980419,1,1.2777777777777777,0.2777777777777777
Belgian,Sergio Perez,Odds to Finish Top Ten,2,0.8333333333333334,0.9612644279260376,0.1535173135112451,1,1.2,0.19999999999999996
Belgian,Fernando Alonso,Odds to Win,5,0.004975124378109453,0.1214915709979833,23.419805770594643,0,0.0,-1.0
Belgian,Fernando Alonso,Odds to Finish Top Three,5,0.05263157894736842,0.260880858251015,3.956736306769285,0,0.0,-1.0
Belgian,Fernando Alonso,Odds to Finish Top Six,5,0.4444444444444444,0.5839489405139243,0.31388511615632986,1,2.25,1.25
Belgian,Fernando Alonso,Odds to Finish Top Ten,5,0.7674418604651163,0.7688632538772975,0.001852118688599802,1,1.303030303030303,0.303030303030303
Belgian,Daniel Ricciardo,Odds to Win,15,0.0033222591362126247,0.0039397021880128,0.18585035859185295,0,0.0,-1.0
Belgian,Daniel Ricciardo,Odds to Finish Top Three,15,0.0196078431372549,0.06824568002809231,2.480529681432708,0,0.0,-1.0
