Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Units won,Net units won
Brazilian,Lando Norris,Odds to Win,\N,0.00398406374501992,0.04761904762,10.95238095262,0,0,-1
Brazilian,Lando Norris,Odds to Finish Top Three,\N,0.05263157894736842,0.14285714286,1.7142857143400003,0,0,-1
Brazilian,Fernando Alonso,Odds to Win,5,0.00398406374501992,0.04761904762,10.95238095262,0,0,-1
Brazilian,Fernando Alonso,Odds to Finish Top Three,5,0.047619047619047616,0.14285714286,2.0000000000600004,0,0,-1
Brazilian,Sebastian Vettel,Odds to Win,11,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Brazilian,Sebastian Vettel,Odds to Finish Top Three,11,0.015151515151515152,0.14285714286,8.42857142876,0,0,-1
Brazilian,Sebastian Vettel,Odds to Finish Top Six,11,0.058823529411764705,0.28571428572,3.8571428572400004,0,0,-1
Brazilian,Pierre Gasly,Odds to Win,14,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Brazilian,Pierre Gasly,Odds to Finish Top Three,14,0.012345679012345678,0.14285714286,10.571428571660002,0,0,-1
Brazilian,Pierre Gasly,Odds to Finish Top Six,14,0.05263157894736842,0.28571428572,4.428571428680001,0,0,-1
Brazilian,Pierre Gasly,Odds to Finish Top Ten,14,0.37735849056603776,0.4761904762000001,0.2619047619300001,0,0,-1
Brazilian,Valtteri Bottas,Odds to Win,9,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Brazilian,Valtteri Bottas,Odds to Finish Top Three,9,0.024390243902439025,0.14285714286,4.85714285726,0,0,-1
Brazilian,Valtteri Bottas,Odds to Finish Top Six,9,0.13333333333333333,0.28571428572,1.1428571429,0,0,-1
Brazilian,Lance Stroll,Odds to Win,10,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Brazilian,Lance Stroll,Odds to Finish Top Three,10,0.012345679012345678,0.14285714286,10.571428571660002,0,0,-1
Brazilian,Lance Stroll,Odds to Finish Top Six,10,0.05263157894736842,0.28571428572,4.428571428680001,0,0,-1
Brazilian,Lance Stroll,Odds to Finish Top Ten,10,0.3508771929824561,0.4761904762000001,0.3571428571700004,0,0,-1
Brazilian,Daniel Ricciardo,Odds to Win,\N,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Brazilian,Daniel Ricciardo,Odds to Finish Top Three,\N,0.015151515151515152,0.14285714286,8.42857142876,0,0,-1
Brazilian,Daniel Ricciardo,Odds to Finish Top Six,\N,0.16666666666666666,0.28571428572,0.7142857143200001,0,0,-1
Brazilian,Esteban Ocon,Odds to Win,8,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Brazilian,Esteban Ocon,Odds to Finish Top Three,8,0.043478260869565216,0.14285714286,2.28571428578,0,0,-1
Brazilian,Esteban Ocon,Odds to Finish Top Six,8,0.2222222222222222,0.28571428572,0.28571428574000013,0,0,-1
Brazilian,Alexander Albon,Odds to Win,15,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Brazilian,Alexander Albon,Odds to Finish Top Three,15,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
